,customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age
318,319,Female,32,1971-10-11,,Retail,Mass Customer,N,Yes,14,46
319,320,Male,19,1997-02-09,Registered Nurse,Health,Mass Customer,N,No,4,20
320,321,Female,58,1973-09-15,Marketing Manager,,Mass Customer,N,No,18,44
321,322,Female,19,1977-03-10,Research Associate,Financial Services,Mass Customer,N,Yes,11,40
322,323,Female,54,1973-06-04,Senior Developer,Health,Mass Customer,N,Yes,7,44
323,324,Male,97,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15,31
324,325,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17,46
325,326,Female,74,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,N,No,6,37
326,327,Female,10,1968-07-24,Design Engineer,Health,Mass Customer,N,No,12,49
327,328,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,No,12,26
328,329,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,Yes,12,33
329,330,Male,78,1959-06-03,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7,58
330,331,Male,87,1998-09-23,Desktop Support Technician,Health,Mass Customer,N,Yes,3,19
331,332,Female,23,1978-08-19,Registered Nurse,Health,High Net Worth,N,No,14,39
332,333,Female,25,1965-06-20,Sales Associate,Financial Services,Affluent Customer,N,Yes,8,52
333,334,Female,71,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3,18
334,335,Female,20,1983-04-19,Senior Editor,,Affluent Customer,N,No,8,34
335,336,Female,91,1980-01-06,,Manufacturing,High Net Worth,N,No,3,37
336,337,Female,67,1979-10-08,Statistician IV,Argiculture,High Net Worth,N,Yes,12,38
337,338,Female,33,1958-03-14,,Health,Mass Customer,N,No,19,59
338,339,Female,56,1980-01-11,Human Resources Manager,Health,Mass Customer,N,No,12,37
339,340,Male,39,1973-07-31,,Argiculture,Mass Customer,N,Yes,17,44
340,341,Male,10,1976-08-25,GIS Technical Architect,Financial Services,Mass Customer,N,No,5,41
341,342,Male,40,1987-05-19,Programmer IV,Health,High Net Worth,N,No,2,30
342,343,Female,76,1957-08-14,Recruiter,Property,Affluent Customer,N,No,13,60
343,344,Female,91,1973-07-18,,,High Net Worth,N,Yes,4,44
344,345,Female,74,1989-02-03,Senior Sales Associate,Health,High Net Worth,N,Yes,17,28
345,346,Male,68,1981-03-15,Financial Analyst,Financial Services,Mass Customer,N,No,3,36
346,347,Male,50,1965-06-06,Marketing Manager,Financial Services,Mass Customer,N,No,9,52
347,348,Male,20,1980-11-01,Assistant Professor,Retail,Mass Customer,N,Yes,9,37
348,349,Female,35,1981-04-15,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4,36
349,350,Female,47,1977-12-09,Clinical Specialist,Health,Mass Customer,N,Yes,9,40
350,351,Male,69,1999-05-12,Pharmacist,Health,Mass Customer,N,Yes,2,18
351,352,Male,12,1979-07-08,Sales Representative,Retail,Mass Customer,N,No,4,38
352,353,Female,9,1980-10-09,Information Systems Manager,,Mass Customer,N,No,3,37
353,354,Female,87,1980-11-26,Legal Assistant,Property,Mass Customer,N,No,9,37
354,355,Female,97,1979-06-01,Database Administrator II,Retail,Mass Customer,N,Yes,3,38
355,356,Female,10,1975-03-30,Librarian,Entertainment,High Net Worth,N,No,5,42
356,357,Female,21,1969-01-25,Director of Sales,,Affluent Customer,N,No,18,48
357,358,Female,54,1985-12-27,Accounting Assistant IV,,Mass Customer,N,No,18,32
358,359,Female,2,1958-11-28,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6,59
359,360,Female,64,1956-04-02,Staff Scientist,Property,Mass Customer,N,Yes,19,61
360,361,Female,59,1999-03-27,Software Engineer IV,Health,Mass Customer,N,Yes,2,18
361,362,Female,47,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18,43
362,363,Female,82,1988-03-04,Project Manager,Retail,Mass Customer,N,Yes,7,29
363,364,Female,96,1976-09-30,Database Administrator III,Financial Services,Affluent Customer,N,No,11,41
364,365,Female,98,1976-06-27,VP Quality Control,Property,High Net Worth,N,No,15,41
365,366,Female,7,1954-01-08,Librarian,Entertainment,High Net Worth,N,No,19,63
366,367,Female,93,1985-02-17,Programmer II,Manufacturing,Mass Customer,N,Yes,12,32
367,368,Female,32,1986-11-26,,Financial Services,High Net Worth,N,No,6,31
368,369,Male,19,1991-08-24,Actuary,Financial Services,Mass Customer,N,Yes,9,26
369,370,Male,91,1998-07-27,,Telecommunications,Affluent Customer,N,Yes,3,19
370,371,Male,7,1954-07-06,Systems Administrator III,Financial Services,Mass Customer,N,No,7,63
371,372,Female,19,1987-08-13,Graphic Designer,Property,Affluent Customer,N,Yes,4,30
372,373,Female,95,2000-08-26,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1,17
373,374,Male,81,1992-01-22,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8,25
374,375,Male,13,1976-08-23,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7,41
375,376,Female,60,1966-10-24,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,51
376,377,Male,65,1999-05-19,Staff Scientist,Argiculture,Mass Customer,N,No,1,18
377,378,Female,98,1974-05-04,Senior Developer,Retail,Mass Customer,N,No,17,43
378,379,Male,2,1980-03-13,,Manufacturing,High Net Worth,N,Yes,4,37
379,380,Female,66,1956-05-15,Structural Engineer,Property,Mass Customer,N,No,17,61
380,381,Female,99,1996-11-30,Sales Associate,,Affluent Customer,N,No,1,21
381,382,Male,68,1985-08-14,Research Nurse,Health,Mass Customer,N,Yes,7,32
382,383,Male,37,1978-07-15,Nurse Practicioner,,Affluent Customer,N,No,14,39
383,384,Female,70,1976-08-06,,Financial Services,Affluent Customer,N,No,17,41
384,385,Male,69,1966-12-07,Project Manager,Health,High Net Worth,N,No,9,51
385,386,Female,63,1990-10-27,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5,27
386,387,Male,34,1977-02-19,Administrative Officer,Financial Services,Mass Customer,N,No,22,40
387,388,Female,53,1966-05-25,,Financial Services,Mass Customer,N,Yes,11,51
388,389,Female,97,1975-04-27,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17,42
389,390,Male,83,1997-11-25,Programmer Analyst II,Health,Affluent Customer,N,No,3,20
390,391,Male,80,1970-03-25,,Argiculture,Mass Customer,N,No,16,47
391,392,Male,38,1978-06-14,Safety Technician I,Property,Mass Customer,N,No,13,39
392,393,Male,35,1955-02-08,Associate Professor,Manufacturing,Mass Customer,N,Yes,9,62
393,394,Female,70,1977-06-06,Legal Assistant,Health,High Net Worth,N,Yes,16,40
394,395,Male,28,1976-11-27,Data Coordiator,Retail,High Net Worth,N,Yes,9,41
395,396,Female,98,1967-01-25,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16,50
396,397,Female,86,1981-09-02,Paralegal,Financial Services,Affluent Customer,N,Yes,5,36
397,398,Female,20,1969-01-18,,Retail,Affluent Customer,N,No,11,48
398,399,Male,26,1976-07-18,Engineer III,Manufacturing,Affluent Customer,N,Yes,16,41
399,400,Female,86,1962-05-19,Financial Analyst,Financial Services,Mass Customer,N,No,5,55
400,401,Female,56,1986-12-11,Assistant Professor,Retail,Mass Customer,N,No,15,31
401,402,Male,9,1977-06-03,Desktop Support Technician,Retail,Affluent Customer,N,No,22,40
402,403,Female,40,1975-10-17,Graphic Designer,,Mass Customer,N,Yes,17,42
403,404,Male,92,1995-12-17,Geologist I,Financial Services,Affluent Customer,N,Yes,4,22
404,405,Female,19,1971-09-28,,Manufacturing,High Net Worth,N,Yes,14,46
405,406,Female,58,1987-06-16,Financial Analyst,Financial Services,High Net Worth,N,No,12,30
406,407,Female,82,1979-01-12,Structural Analysis Engineer,,High Net Worth,N,Yes,15,38
407,408,Male,79,1991-08-31,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11,26
408,409,Female,84,1978-01-23,Executive Secretary,Health,Mass Customer,N,Yes,13,39
409,410,Female,14,1990-04-09,Structural Engineer,,Mass Customer,N,Yes,11,27
410,411,Female,84,1977-03-31,Director of Sales,Financial Services,High Net Worth,N,No,12,40
411,412,Female,65,1960-04-23,,IT,High Net Worth,N,No,19,57
412,413,Male,79,1957-12-22,VP Quality Control,,High Net Worth,N,Yes,19,60
413,414,Male,12,1976-07-16,Social Worker,Health,High Net Worth,N,No,10,41
414,415,Female,20,1955-05-31,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18,62
415,416,Female,14,1997-06-23,Software Consultant,,Mass Customer,N,Yes,1,20
416,417,Female,37,1971-02-17,Biostatistician IV,Argiculture,Mass Customer,N,No,15,46
417,418,Female,56,1958-12-22,,,Mass Customer,N,No,6,59
418,419,Female,34,1981-01-26,VP Marketing,Manufacturing,Affluent Customer,N,No,17,36
419,420,Male,93,1958-07-05,Help Desk Operator,Entertainment,High Net Worth,N,No,7,59
420,421,Female,26,1999-03-19,Sales Representative,Retail,Mass Customer,N,Yes,2,18
421,422,Male,78,2002-01-06,,Manufacturing,Affluent Customer,N,No,1,15
422,423,Male,43,1956-11-08,Senior Quality Engineer,,Mass Customer,N,No,9,61
423,424,Male,77,1978-01-25,Research Nurse,Health,High Net Worth,N,No,9,39
424,425,Female,60,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20,64
425,426,Female,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8,45
426,427,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2,21
427,428,Female,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14,40
428,429,Female,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21,39
429,430,Female,46,1973-04-26,Paralegal,Financial Services,High Net Worth,N,Yes,11,44
430,431,Male,8,1956-03-26,Research Nurse,Health,Affluent Customer,N,Yes,18,61
431,432,Male,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10,27
432,433,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15,53
433,434,Male,93,1995-12-01,,Financial Services,Mass Customer,N,Yes,19,22
434,435,Male,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1,18
435,436,Male,75,1957-12-24,Internal Auditor,IT,Mass Customer,N,No,18,60
436,437,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17,41
437,438,Male,25,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13,28
438,439,Female,26,1974-07-08,GIS Technical Architect,,Affluent Customer,N,No,10,43
439,440,Female,46,1977-12-16,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10,40
440,441,Female,74,1974-03-08,Analyst Programmer,IT,Mass Customer,N,No,11,43
441,442,Male,2,2001-10-06,,Financial Services,Mass Customer,N,No,1,16
442,443,Female,21,1972-03-26,,Argiculture,High Net Worth,N,Yes,10,45
443,444,Female,32,1967-02-24,Staff Scientist,Manufacturing,Mass Customer,N,Yes,8,50
444,445,Male,91,1984-11-13,Executive Secretary,Financial Services,Mass Customer,N,No,5,33
445,446,Female,73,1978-07-02,Tax Accountant,IT,Affluent Customer,N,Yes,4,39
446,447,Female,98,2001-11-06,Help Desk Technician,Argiculture,Mass Customer,N,Yes,1,16
447,448,Female,34,1995-04-26,Software Engineer III,IT,High Net Worth,N,No,3,22
448,449,Female,74,1974-09-24,VP Product Management,Manufacturing,High Net Worth,N,Yes,6,43
449,450,Female,5,1975-04-02,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,18,42
451,452,Female,22,1959-08-11,Account Coordinator,Property,Mass Customer,N,Yes,5,58
454,455,Male,97,1991-11-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5,26
455,456,Male,47,1975-11-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17,42
456,457,Female,70,1980-12-14,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17,37
457,458,Male,57,1969-04-21,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,18,48
458,459,Female,88,1986-08-04,Civil Engineer,Manufacturing,Mass Customer,N,Yes,13,31
459,460,Female,0,1986-01-23,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,16,31
460,461,Female,19,1979-10-09,Social Worker,Health,Mass Customer,N,Yes,14,38
461,462,Female,32,1960-01-01,,Manufacturing,Affluent Customer,N,Yes,5,57
462,463,Female,9,1962-03-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,20,55
463,464,Female,32,1958-03-23,,,Mass Customer,N,Yes,10,59
464,465,Female,54,1976-03-27,Developer III,Financial Services,Affluent Customer,N,Yes,14,41
465,466,Male,84,1991-01-27,,Manufacturing,Affluent Customer,N,Yes,2,26
466,467,Male,51,1954-01-02,Human Resources Assistant I,Property,Affluent Customer,N,No,15,63
467,468,Female,11,1974-01-19,Software Test Engineer I,Property,High Net Worth,N,Yes,8,43
468,469,Male,91,1996-05-03,Actuary,Financial Services,High Net Worth,N,Yes,3,21
469,470,Male,22,2001-12-19,Internal Auditor,Retail,Mass Customer,N,No,1,16
470,471,Female,82,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14,61
471,472,Female,38,1990-11-16,Internal Auditor,Financial Services,Mass Customer,N,Yes,8,27
472,473,Male,2,1977-03-13,Junior Executive,Health,Mass Customer,N,Yes,20,40
473,474,Female,86,1983-01-15,Geologist IV,Entertainment,Affluent Customer,N,No,18,34
474,475,Male,0,1996-11-14,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1,21
475,476,Male,65,1989-04-21,Computer Systems Analyst IV,,Mass Customer,N,No,14,28
476,477,Female,32,1960-11-26,Media Manager II,Financial Services,High Net Worth,N,Yes,13,57
477,478,Female,65,1961-01-21,Chief Design Engineer,,Affluent Customer,N,Yes,5,56
478,479,Female,11,1994-08-04,,IT,Mass Customer,N,Yes,4,23
480,481,Female,68,1990-04-12,Programmer IV,Argiculture,Mass Customer,N,No,8,27
481,482,Male,33,1962-12-19,,Health,Mass Customer,N,No,20,55
482,483,Male,35,1973-05-02,Sales Representative,Retail,Affluent Customer,N,No,9,44
483,484,Male,64,1974-04-24,Programmer IV,Manufacturing,Mass Customer,N,No,22,43
484,485,Female,23,1974-11-08,Statistician III,Manufacturing,High Net Worth,N,No,20,43
485,486,Female,0,1955-12-30,Technical Writer,Manufacturing,Affluent Customer,N,Yes,15,62
486,487,Female,70,1979-09-19,Food Chemist,Health,Mass Customer,N,No,10,38
487,488,Female,24,1980-07-11,Help Desk Operator,Property,Mass Customer,N,Yes,10,37
488,489,Female,18,1971-05-31,Senior Editor,Retail,Mass Customer,N,Yes,4,46
489,490,Female,44,1992-06-15,Environmental Tech,Argiculture,Mass Customer,N,No,6,25
490,491,Male,45,1976-02-20,Speech Pathologist,Property,Affluent Customer,N,Yes,19,41
491,492,Male,54,1976-04-28,Environmental Tech,Financial Services,Mass Customer,N,No,21,41
492,493,Female,83,1960-09-13,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5,57
493,494,Male,33,1975-06-02,Design Engineer,Manufacturing,Mass Customer,N,No,9,42
494,495,Male,91,1959-02-21,VP Accounting,Financial Services,Mass Customer,N,Yes,6,58
495,496,Female,25,1976-01-28,Engineer II,Financial Services,Affluent Customer,N,Yes,11,41
496,497,Female,96,1974-01-09,,Property,Mass Customer,N,Yes,11,43
497,498,Female,58,1978-04-30,VP Sales,Manufacturing,High Net Worth,N,Yes,10,39
498,499,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19,56
499,500,Male,19,1992-04-11,Recruiting Manager,Retail,Affluent Customer,N,Yes,10,25
500,501,Female,94,1977-06-10,Environmental Specialist,,High Net Worth,N,No,19,40
501,502,Female,39,1970-12-24,Teacher,Manufacturing,Mass Customer,N,No,18,47
502,503,Male,87,1989-07-19,Dental Hygienist,Health,Affluent Customer,N,Yes,10,28
503,504,Male,93,1995-04-25,Environmental Tech,Manufacturing,High Net Worth,N,Yes,7,22
504,505,Female,40,1966-12-01,,,High Net Worth,N,Yes,10,51
505,506,Female,43,1985-02-14,Health Coach II,Retail,Mass Customer,N,No,21,32
506,507,Female,98,1971-07-05,,Health,Mass Customer,N,No,7,46
507,508,Female,94,1971-01-18,Project Manager,Property,Mass Customer,N,Yes,11,46
508,509,Male,64,1979-08-06,Developer II,Financial Services,Affluent Customer,N,Yes,21,38
509,510,Female,61,1992-06-15,,,Mass Customer,N,No,2,25
510,511,Female,92,1982-12-02,Dental Hygienist,Health,High Net Worth,N,No,10,35
511,512,Male,76,1955-04-15,VP Accounting,Financial Services,Mass Customer,N,No,6,62
513,514,Male,9,1996-06-20,Associate Professor,Financial Services,Mass Customer,N,Yes,4,21
514,515,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8,28
515,516,Male,23,1958-01-07,Environmental Tech,Financial Services,Mass Customer,N,No,20,59
516,517,Female,73,1985-08-20,Chief Design Engineer,Property,Mass Customer,N,Yes,3,32
517,518,Male,60,1991-04-28,Database Administrator IV,Retail,Mass Customer,N,Yes,10,26
518,519,Male,83,2000-04-07,,,Mass Customer,N,Yes,1,17
519,520,Female,66,1964-08-09,VP Quality Control,Financial Services,Affluent Customer,N,Yes,15,53
520,521,Female,29,1978-12-19,Help Desk Operator,Health,High Net Worth,N,No,16,39
521,522,Female,64,1976-11-05,,,Affluent Customer,N,Yes,16,41
522,523,Female,44,1974-11-24,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,16,43
523,524,Female,16,1962-09-09,Nurse,Retail,Mass Customer,N,No,11,55
524,525,Male,64,1980-02-12,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9,37
526,527,Female,81,1990-10-19,VP Quality Control,Financial Services,Mass Customer,N,Yes,9,27
527,528,Female,10,1979-06-06,Registered Nurse,Health,Mass Customer,N,No,4,38
528,529,Male,18,1989-07-21,Operator,Retail,Affluent Customer,N,Yes,10,28
529,530,Male,2,1974-09-24,Recruiter,Manufacturing,Mass Customer,N,No,15,43
530,531,Female,94,1993-08-26,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1,24
531,532,Female,25,1961-01-14,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,19,56
532,533,Male,40,1981-12-14,Database Administrator III,Retail,Mass Customer,N,No,11,36
533,534,Female,2,1954-08-16,Systems Administrator I,,Mass Customer,N,No,12,63
534,535,Female,67,1993-05-04,,,Affluent Customer,N,No,3,24
535,536,Female,64,1959-04-07,Recruiting Manager,Manufacturing,Affluent Customer,N,No,16,58
536,537,Female,16,1989-03-26,Structural Engineer,Entertainment,High Net Worth,N,No,7,28
537,538,Female,33,1956-10-21,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5,61
538,539,Male,53,1975-08-10,,Health,High Net Worth,N,No,15,42
539,540,Female,80,2001-04-28,Chemical Engineer,Manufacturing,Mass Customer,N,No,1,16
540,541,Female,23,1966-01-01,,Manufacturing,Affluent Customer,N,Yes,13,51
541,542,Female,78,1967-01-14,Accountant III,Manufacturing,Mass Customer,N,No,18,50
542,543,Male,9,1973-08-03,Account Coordinator,Retail,Affluent Customer,N,Yes,17,44
543,544,Male,51,1990-10-12,Structural Engineer,Manufacturing,High Net Worth,N,Yes,5,27
544,545,Female,43,1978-06-04,Project Manager,Health,Mass Customer,N,Yes,18,39
545,546,Female,80,1981-02-24,Information Systems Manager,Health,Mass Customer,N,Yes,12,36
546,547,Female,22,1996-05-14,Sales Associate,Health,Mass Customer,N,No,5,21
548,549,Male,84,1985-06-15,Human Resources Manager,Retail,Mass Customer,N,Yes,2,32
549,550,Female,16,1976-07-10,,Retail,Mass Customer,N,No,15,41
550,551,Female,8,1987-08-10,Structural Engineer,Financial Services,High Net Worth,N,No,9,30
551,552,Male,66,1978-09-09,Geological Engineer,Manufacturing,High Net Worth,N,Yes,20,39
552,553,Female,62,1979-05-12,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,7,38
553,554,Female,33,1955-05-06,Graphic Designer,Health,Mass Customer,N,Yes,7,62
554,555,Male,99,1970-11-08,Junior Executive,Property,Mass Customer,N,No,4,47
555,556,Female,69,1957-09-08,Junior Executive,,Mass Customer,N,No,11,60
556,557,Female,67,1961-06-02,,Manufacturing,Affluent Customer,N,Yes,18,56
557,558,Female,96,1973-05-25,Programmer Analyst III,,Mass Customer,N,No,8,44
558,559,Female,39,1988-03-05,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,16,29
559,560,Female,1,1953-10-11,Social Worker,Health,Affluent Customer,N,No,8,64
560,561,Female,99,1977-08-15,Tax Accountant,,Mass Customer,N,No,12,40
561,562,Female,88,1970-06-06,Marketing Assistant,,Mass Customer,N,No,17,47
